amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
402-9764365-6407547		2019-12-18T11:39:09+00:00	2019-12-23T14:32:03+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Pashmina Wool Blend Jamawar Border Shawls & Stoles - (White 40 x 80 Inches)	SEC-S-06-WHITE	B07VVDHR55	Shipped	1	INR	1645.0	176.25							Gurgaon	HARYANA	122011	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
402-8231182-3461963		2019-12-18T10:14:52+00:00	2019-12-23T03:10:40+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Striped Shawl, Luxury Pure Merino Wool Shawls and Stoles, Certified by The Woolmark Company (Size: 40x80 Inches)	IS-S-17-MULTI-2	B07ZKD1XT1	Shipped	1	INR	1795.0	192.32							MUMBAI	MAHARASHTRA	400101	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
404-0760435-3190761	404-0760435-3190761	2019-12-18T10:09:36+00:00	2019-12-19T07:34:15+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda Women's Wool Heavy Embroidery Jaal Luxury Australian Merino Stole (self, Beige)	SEC-ST-04-BEIGE	B07TZKDTXH	Shipped	1	INR	2495.0								NEW DELHI	DELHI	110020	IN		false				false
402-8240276-1427519		2019-12-18T10:02:53+00:00	2019-12-18T10:03:39+00:00	Cancelled	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Striped Shawl, Luxury Pure Merino Wool Shawls and Stoles, Certified by The Woolmark Company (Size: 40x80 Inches)	IS-S-17-MULTI-2	B07ZKD1XT1		0										MUMBAI	MAHARASHTRA	400101	IN		false			Easy Ship	false
171-9401860-3270716		2019-12-18T08:59:34+00:00	2019-12-23T08:47:55+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda women's Blended Wool Jamawar Border Shawls/Stoles/Wrap - (White _40 x 80 Inches)	SEC-S-07-WHITE	B07VVDHX88	Shipped	1	INR	1345.0	144.11							MUMBAI	MAHARASHTRA	400010	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-5VHHSTSCBXDQS,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
408-8017120-7701921		2019-12-18T08:18:23+00:00	2019-12-23T13:55:38+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda women's Blended Wool Jamawar Border Shawls/Stoles/Wrap - (Green _40 x 80 Inches)	SEC-S-05-GREEN	B07VWK9C6S	Shipped	1	INR	1645.0	176.25							PATNA	BIHAR	800023	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-5VHHSTSCBXDQS,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
403-5451655-9557966		2019-12-18T08:09:48+00:00	2019-12-21T06:13:10+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Kaani Wool Stole, Luxury Pashmina Shawls, Stoles & Wraps (Size 28X80)	IS-ST-01-BLACK	B07ZKHR1LF	Shipped	1	INR	1795.0	192.32							NEW DELHI	DELHI	110034	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
405-1566464-3016301		2019-12-18T08:05:22+00:00	2019-12-23T08:34:40+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2295.0	245.89							HYDERABAD	TELANGANA	500045	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
407-4371654-2491533		2019-12-18T05:40:21+00:00	2019-12-20T12:38:21+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2295.0	245.89							NOIDA	UTTAR PRADESH	201307	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
402-1035929-9868359		2019-12-18T04:18:49+00:00	2019-12-24T06:17:08+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2295.0	245.89							PATHANAMTHITTA	KERALA	689645	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-TYTCX2E3W5A5E,Amazon PLCC Free-Financing Universal Merchant AAT-5VHHSTSCBXDQS,Amazon PLCC Free-Financing Universal Merchant AAT-37ETZKDWYCULU,Amazon PLCC Free-Financing Universal Merchant AAT-TNXQPEPKWGRQY,Amazon PLCC Free-Financing Universal Merchant AAT-4D2VNUFLGD4AO	false			Easy Ship	false
