amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
171-4006859-9226758	171-4006859-9226758	2020-03-08T09:48:30+00:00	2020-03-09T04:36:25+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Red)	RS-S-01-RED	B07TVFDGZB	Shipped	3	INR	2985.0		40.0					40.0	NOIDA	UTTAR PRADESH	201301	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
405-1233261-7063505		2020-03-08T09:11:35+00:00	2020-03-16T10:43:45+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Wool Pashmina Western Checkered Shawl (40 x 80 Inch)	ERS_S_013-Blue	B07XSL9MX7	Shipped	1	INR	2095.0	224.46							OTHAKADAI	TAMIL NADU	625107	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-LRLYYC7NEGIK4,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1583395342226,Amazon PLCC Free-Financing Universal Merchant AAT-4D766QFO6O5QW,Amazon PLCC Free-Financing Universal Merchant AAT-5XKTHP56E6R4G,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444	false			Easy Ship	false
403-9801035-0426736	403-9801035-0426736	2020-03-08T04:51:49+00:00	2020-03-08T10:01:05+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0								KOLKATA	WEST BENGAL	700033	IN		false				false
403-9395021-6597928		2020-03-08T04:51:49+00:00	2020-03-19T06:57:31+00:00	Shipped - Returned to Seller	Merchant	Amazon.in			Standard	Pashmoda- Women's Viscose Stole with Heavy Aari Embroidery, Scarves, Stoles (Black)	SEC-ST-08-BLACK	B07V1JG5RW	Shipped	1	INR	1195.0	128.04							KOLKATA	WEST BENGAL	700033	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1583395342226,Amazon PLCC Free-Financing Universal Merchant AAT-4D766QFO6O5QW,Amazon PLCC Free-Financing Universal Merchant AAT-5XKTHP56E6R4G,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444	false			Easy Ship	false
171-8248748-2205950		2020-03-07T17:43:33+00:00	2020-03-07T21:49:18+00:00	Cancelled	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP		0										Bhubaneshwar	ODISHA	751025	IN		false			Easy Ship	false
406-3586027-7914769	406-3586027-7914769	2020-03-07T10:22:38+00:00	2020-03-07T11:53:01+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda Women's Wool Stole with Heavy Embroidery Jaal (Beige, Free Size)	SEC-ST-07-BEIGE	B07V1HNNHP	Shipped	1	INR	2195.0		40.0						MUMBAI	MAHARASHTRA	400066	IN		false				false
404-6854762-9529969	404-6854762-9529969	2020-03-07T09:29:37+00:00	2020-03-08T08:30:35+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0		40.0					40.0	MEDINIPUR	WEST BENGAL	721101	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
402-4250740-5409913	402-4250740-5409913	2020-03-06T18:49:02+00:00	2020-03-07T10:02:02+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2495.0								NEW DELHI	DELHI	110059	IN		false				false
406-1355941-2103559		2020-03-06T14:51:56+00:00	2020-03-11T04:49:31+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Kashmiri Aari Embroidery Stole | Luxury Heritage Kashmiri Stoles |Women Scarves | Women Stole (Size 28x80 Inch)	ERS_S_018-Red	B07XSF43FQ	Shipped	1	INR	1295.0	138.75							KOLKATA	WEST BENGAL	700036	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1583395342226,Amazon PLCC Free-Financing Universal Merchant AAT-4D766QFO6O5QW,Amazon PLCC Free-Financing Universal Merchant AAT-5XKTHP56E6R4G,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444	false			Easy Ship	false
407-0950840-8493935		2020-03-06T12:56:16+00:00	2020-03-19T06:57:13+00:00	Shipped - Returned to Seller	Merchant	Amazon.in			Standard	Pashmoda Women's Pure Wool Aari Embroidered Stole, Luxury Pashmina Shawls and Stoles, Certified by The Woolmark Company (Size 28x80)	LI-ST-05-MAROON	B083ZYXRDF	Shipped	1	INR	2415.0	258.75							LAURIYA	BIHAR	845453	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1583395342226,Amazon PLCC Free-Financing Universal Merchant AAT-4D766QFO6O5QW,Amazon PLCC Free-Financing Universal Merchant AAT-5XKTHP56E6R4G,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444	false			Easy Ship	false
407-1676635-9348340		2020-03-06T12:55:27+00:00	2020-03-19T06:57:13+00:00	Shipped - Returned to Seller	Merchant	Amazon.in			Standard	Pashmoda Women's 100% Pure Wool Kashmiri Aari Embroidery Stole, Luxury Australian Merino Wool Pashmina Stole | Women Stole (Size 28x80 Inch) (Black)	ERS_S_06-Black	B07XSGS4ND	Shipped	1	INR	3495.0	374.46							LAURIYA	BIHAR	845453	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant AAT-YXPS2BLYAYRUG,Amazon PLCC Free-Financing Universal Merchant AAT-4SZZQEJWWRECQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-DXOUB6BBKUIHK,Amazon PLCC Free-Financing Universal Merchant AAT-GLJGS4QYLSPTI,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1583395342226,Amazon PLCC Free-Financing Universal Merchant AAT-4D766QFO6O5QW,Amazon PLCC Free-Financing Universal Merchant AAT-5XKTHP56E6R4G,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583481572444	false			Easy Ship	false
