amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
408-5192635-9586705	408-5192635-9586705	2020-06-20T04:15:03+00:00	2020-06-21T12:51:56+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Shipped	1	INR	2195.0		20.0					20.0	MUMBAI	MAHARASHTRA	400095	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
408-7012520-2955501	408-7012520-2955501	2020-06-20T03:47:54+00:00	2020-06-20T04:04:48+00:00	Cancelled	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	RS-S-04-BEIGE	B07TLHF1DP	Cancelled	0										MUMBAI	MAHARASHTRA	400095	IN		false				false
404-4588593-7724362	404-4588593-7724362	2020-06-20T03:26:37+00:00	2020-06-20T07:17:17+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0								HYDERABAD	TELANGANA	500036	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
407-6994315-5829924	407-6994315-5829924	2020-06-19T19:30:03+00:00	2020-06-20T09:42:11+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Red)	RS-S-01-RED	B07TVFDGZB	Shipped	1	INR	995.0		13.34		30.0			13.34	PUNE	MAHARASHTRA	411007	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
408-7001098-1245900		2020-06-19T18:38:51+00:00	2020-06-22T06:05:01+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kani Stole, Pashmina Wool, Woven Kashmiri Paisley Design Multicolour Shawls Stoles Wraps (Hot Pink and Linen)	RS-ST-01-PINK	B07TKBYH7T	Shipped	1	INR	1995.0	213.75							NEW DELHI	DELHI	110027	IN	Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583910216953,Amazon PLCC Free-Financing Universal Merchant AAT-SDK32KRWCU2MI,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-K4VHPST4VI4NO,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1590065094399,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-A7TEOGZZO5KZA,Amazon PLCC Free-Financing Universal Merchant AAT-INOBCGA6K4Y5C,Amazon PLCC Free-Financing Universal Merchant AAT-VNSFO3TUKAQNU,Amazon PLCC Free-Financing Universal Merchant AAT-D74S4CPZOCBIE,Amazon PLCC Free-Financing Universal Merchant AAT-ZRRVGNRDKIMYI,Amazon PLCC Free-Financing Universal Merchant AAT-VMAEIEDYXF5FQ,Amazon PLCC Free-Financing Universal Merchant AAT-ENUZLRIMSX66M	false			Easy Ship	false
404-4595065-5208362	404-4595065-5208362	2020-06-19T15:11:39+00:00	2020-06-20T05:47:33+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda Women's Australian Merino Woollen Heavy Embroidery Jaal Luxury Stole (self, Black, Free Size)	SEC-ST-07-BLACK	B07V1JBPG8	Shipped	1	INR	2195.0		20.0					20.0	NAVI MUMBAI	MAHARASHTRA	400709	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
408-9863755-0041102		2020-06-18T16:02:50+00:00	2020-06-19T09:13:41+00:00	Shipped	Merchant	Amazon.in			Standard	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Brown)	RS-S-01-BROWN	B07TNNTC93	Shipped	1	INR	995.0	47.38	45.0	2.14					PUNE	MAHARASHTRA	411002	IN	Amazon PLCC Free-Financing Universal Merchant AAT-U25UE4NDXS7G4,Amazon PLCC Free-Financing Universal Merchant AAT-BELFIPXD6ZYKQ,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1576488556702,Amazon PLCC Free-Financing Universal Merchant AAT-4DSBSMPPOSHSC,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1583910216953,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-K4VHPST4VI4NO,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1590065094399,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-A7TEOGZZO5KZA,Amazon PLCC Free-Financing Universal Merchant AAT-INOBCGA6K4Y5C,Amazon PLCC Free-Financing Universal Merchant AAT-VNSFO3TUKAQNU,Amazon PLCC Free-Financing Universal Merchant AAT-D74S4CPZOCBIE,Amazon PLCC Free-Financing Universal Merchant AAT-ZRRVGNRDKIMYI,Amazon PLCC Free-Financing Universal Merchant AAT-VMAEIEDYXF5FQ,Amazon PLCC Free-Financing Universal Merchant AAT-BLTY4DWRIWCN6	false				false
404-4536170-2169906	404-4536170-2169906	2020-06-18T11:17:27+00:00	2020-06-27T04:00:26+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Shipped	1	INR	2195.0		20.0					20.0	MADURAI	TAMIL NADU	625017	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
404-2282726-7762747	404-2282726-7762747	2020-06-18T04:12:07+00:00	2020-06-18T08:16:46+00:00	Cancelled	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Pashmina Wool Shawl, Warm and Smooth Texture, Luxury Kashmiri Shawls, Stoles & Wraps (Black)	RS-S-04-BLACK	B07TWX85LG	Unshipped	1	INR	2195.0								MADURAI	TAMIL NADU	625017	IN		false				false
405-8774850-7471542	405-8774850-7471542	2020-06-18T04:04:50+00:00	2020-06-18T08:33:33+00:00	Cancelled	Amazon	Amazon.in			Expedited	Pashmoda- Women's Faux Pashmina Wool Kashmiri Design Shawl(SIZE: 40X80 Inches) (Black)	RS-S-01-BLACK	B07TVFFPRB	Unshipped	1	INR	995.0								BENGALURU	KARNATAKA	560048	IN		false				false
