amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-sold-by-ab 
404-6651671-5214757		2019-10-04T12:54:01+00:00	2019-10-07T10:00:39+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Pink)	CY-G3AR-IY5C	B07TNQJ2F1	Shipped	1	INR	1995.0	207.8					49.61		GHAZIABAD	UTTAR PRADESH	201001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant AAT-G3Y3CGYXGZFOU,Amazon PLCC Free-Financing Universal Merchant AAT-6P3BHD7YRJSEM,Amazon PLCC Free-Financing Universal Merchant AAT-57M5BEA72EYBW,Amazon PLCC Free-Financing Universal Merchant AAT-ANC3NAQHJQRG4,VPC-44571-4063779 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-JIQISJJBYZUWK,Amazon PLCC Free-Financing Universal Merchant AAT-PB64QBK7J76TM	false			Easy Ship	false
408-4316455-2413118		2019-10-04T12:06:53+00:00	2019-10-07T06:57:27+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	1	INR	1995.0	203.04					89.29		ALIGARH	UTTAR PRADESH	202001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1567764681414,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1569332016966,Amazon PLCC Free-Financing Universal Merchant AAT-G3Y3CGYXGZFOU,Amazon PLCC Free-Financing Universal Merchant AAT-6P3BHD7YRJSEM,Amazon PLCC Free-Financing Universal Merchant AAT-57M5BEA72EYBW,Amazon PLCC Free-Financing Universal Merchant AAT-ANC3NAQHJQRG4,VPC-44571-4063779 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-JIQISJJBYZUWK,Amazon PLCC Free-Financing Universal Merchant AAT-PB64QBK7J76TM	false			Easy Ship	false
408-2141775-7181144	408-2141775-7181144	2019-10-03T15:52:02+00:00	2019-10-05T19:53:54+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	1	INR	1995.0		40.0				100.0	40.0	PUNE	MAHARASHTRA	411004	IN	IN Core Free Shipping 2015/04/08 23-48-5-108,VPC-44571-4063779 Coupon	false				false
407-3991349-8409935		2019-10-03T15:40:49+00:00	2019-10-05T11:19:16+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda Women's Kashmiri Aari Embroidery Stole | Luxury Heritage Kashmiri Stoles |Women Scarves | Women Stole (Size 28x80 Inch) (Navy Blue)	ERS_S_018-Black	B07XSGY1GM	Shipped	1	INR	1295.0	138.76							Jalandhar city	PUNJAB	144009	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant AAT-G3Y3CGYXGZFOU,Amazon PLCC Free-Financing Universal Merchant AAT-6P3BHD7YRJSEM,Amazon PLCC Free-Financing Universal Merchant AAT-57M5BEA72EYBW,Amazon PLCC Free-Financing Universal Merchant AAT-ANC3NAQHJQRG4,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-JIQISJJBYZUWK,Amazon PLCC Free-Financing Universal Merchant AAT-PB64QBK7J76TM	false			Easy Ship	false
171-0736261-6917924	171-0736261-6917924	2019-10-03T15:32:02+00:00	2019-10-06T08:20:55+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Red Faux Pashmina Wool Kashmiri Design Shawl, Warm and Soft, Jacquard Palla (Apple Red)	7H-D14Q-4SVA	B07TVFDGZB	Shipped	1	INR	895.0				30.0				BILASPUR	CHHATTISGARH	495001	IN		false				false
404-2190718-9022722		2019-10-03T14:11:59+00:00	2019-10-04T01:46:24+00:00	Cancelled	Merchant	Amazon.in			Standard	Pashmoda- Women's 100% Pure Wool Kaani Weave Stole, Paisley Jaal Design Kashmiri Shawls, Stoles & Wraps (Red)	MS-QDXS-NBUJ	B07V9TZ3BB		0	INR	3566.96	428.04							NEW DELHI	DELHI	110092	IN		false			Easy Ship	false
403-7336078-1197944	403-7336078-1197944	2019-10-03T14:06:50+00:00	2019-10-04T13:12:32+00:00	Shipped	Amazon	Amazon.in			Expedited	Pashmoda- Women's Kaani Wool Shawl, Luxury Pashmina Shawls, Stoles & Wraps (Light Pashmina Colour)	W4-W3ZW-PLRR	B07TLHF1DP	Shipped	1	INR	1995.0						100.0		MUMBAI	MAHARASHTRA	400026	IN	VPC-44571-4063779 Coupon	false				false
171-5287310-5398727	171-5287310-5398727	2019-10-03T13:32:29+00:00	2019-10-09T07:37:26+00:00	Shipped	Amazon	Amazon.in			Standard	Pashmoda- Women's Black Faux Pashmina Wool Kashmiri Design Shawl, Jacquard (Black)	BP-STAS-9Y8E	B07TVFFPRB	Shipped	1	INR	895.0		10.0					10.0	GURUGRAM	HARYANA	122002	IN	IN Core Free Shipping 2015/04/08 23-48-5-108	false				false
404-3027103-0217951		2019-10-03T13:07:13+00:00	2019-10-03T13:28:45+00:00	Cancelled	Merchant	Amazon.in			Standard	Pashmoda- Women's 100% Pure Wool Kaani Weave Stole, Paisley Jaal Design Kashmiri Shawls, Stoles & Wraps (Red)	MS-QDXS-NBUJ	B07V9TZ3BB		0										NEW DELHI	DELHI	110092	IN		false			Easy Ship	false
171-3673836-0365933		2019-10-03T12:21:50+00:00	2019-10-08T09:45:35+00:00	Shipped - Delivered to Buyer	Merchant	Amazon.in			Standard	Pashmoda- 100% Pure Wool Shawl with Intricate Kashmiri Hand Embroidery Borders, Luxury Pure Wool Pashmina Shawls (Black)	PW-MU-BO-SH-1	B07V57T4D2	Shipped	1	INR	3495.0	374.46							ALLAHABAD	UTTAR PRADESH	211001	IN	Amazon PLCC Free-Financing Universal Merchant AAT-6SGQCIFNY4262,Amazon PLCC Free-Financing Universal Merchant AAT-RFYOEHHFE4VZ4,Amazon PLCC Free-Financing Universal Merchant AAT-I7ZJICAI3ENQ6,Amazon PLCC Free-Financing Universal Merchant AAT-FSI5UASOFLLHM,Amazon PLCC Free-Financing Universal Merchant AAT-G3Y3CGYXGZFOU,Amazon PLCC Free-Financing Universal Merchant AAT-6P3BHD7YRJSEM,Amazon PLCC Free-Financing Universal Merchant AAT-57M5BEA72EYBW,Amazon PLCC Free-Financing Universal Merchant AAT-ANC3NAQHJQRG4,Amazon PLCC Free-Financing Universal Merchant AAT-HECTLLGRBCQHW,Amazon PLCC Free-Financing Universal Merchant AAT-57WUTIBRDD2G6,Amazon PLCC Free-Financing Universal Merchant AAT-JIQISJJBYZUWK,Amazon PLCC Free-Financing Universal Merchant AAT-PB64QBK7J76TM	false			Easy Ship	false
